冀东发展集团有限责任公司,130200000035495,唐山丰润区林荫路东侧,123975.204万人民币
绵阳交通发展集团有限责任公司,510700000056522,绵阳市剑南路西段71号,76000 万
十四冶建设集团有限公司,530000000010012,云南省昆明市五华区云南省昆明市西站12号-,45000.0万人民币
重庆长寿经济技术开发区开发投资集团有限公司,500221000006151,重庆市长寿区晏家街道办事处齐心大道F幢,122995.78万元人民币
金融街控股股份有限公司,110000002625954,北京市西城区金融大街丙17号北京银行大厦11层,298892.9907万元
长兴交通投资集团有限公司,330522000018206,浙江省长兴县雉城街道明珠二路58号,150000万元人民币
株洲高科集团有限公司,430211000000298,株洲开发区黄河北路火炬大厦,200000.0万人民币
株洲市城市建设发展集团有限公司,430200000000737,湖南省株洲市天元区联谊路86号金城大厦9-13楼,400000.0万人民币
临安市城建发展有限公司,330185000008674,临安市锦城街道江南市场路78号,156000万元人民币
龙里县供排水总公司,522730000037850,龙里县龙山镇中山路168号,455万元人民币
,,,
陕西旅游集团公司,610000000013368,西安市雁塔区朱雀大街397号,30000万
昆明发展投资集团有限公司,530100000021837,昆明市盘龙路25号,74720.0万人民币
金坛市国发国际投资发展有限公司,320482000079771,金坛市华城中路168号,220000万元人民币
青海江仓煤业有限责任公司,632823100000288,天峻县新源镇天棚东路88号,"6,000万元"
扬州恒基大通光电有限公司,321000400014099,扬州维扬路108号开发大厦附楼,91280万元人民币
江苏铜枣实业发展有限公司,321081000082976,仪征市铜山办事处枣林山庄,16035.5万元人民币
,,,
常州市江南花都花卉产业园有限公司,320483000287478,武进区嘉泽镇人民路46号,50000万元人民币
泰州凤城河建设发展有限公司,321200000003348,泰州市东南园10号,278813.43万元人民币
江苏洪泽湖建设投资集团有限公司,320829000035353,洪泽县城人民路12号,80000万元人民币
盐城市盐都交通建设发展有限公司,320928000066223,盐城市盐都区新都街道开发大道609号交通大厦509室,50000万元人民币
宿迁市惠农农业发展股份有限公司,321300000037542,宿迁市宿城新区红海路18号,45000万元人民币
海安利泰水务投资发展有限公司,320621000248397,海安县海安镇河滨东路168号,38000万元人民币
,,,
苏州阳澄湖生态休闲旅游有限公司,320507000099657,苏州市阳澄湖生态休闲旅游度假区澄中路1号,35685万元人民币
,,,
伊金霍洛旗九泰热力有限责任公司,152728000009893,伊旗阿镇,82734.697822万人民币元
南京江宁滨江新城开发建设有限公司,320121000149157,南京市江宁区滨江经济开发区盛安大道739号1幢,90000万元人民币
郎溪道其建设工程有限公司,342522000006201,安徽省宣城市郎溪县经济技术开发区,"33,000万元"
天津市天政基础设施建设有限公司,120104000016911,南开区红旗南路251号,30000万人民币
常州民生环保科技有限公司,320407000001914,常州市新北区春江镇百馨苑2幢8号,2500万元人民币
株洲高科建设工程有限公司,430211000000644,天元区天平路综合楼2楼,6000.0万人民币
盐城南洋经济发展实业有限公司,320902000013226,盐城富康路1号,30000万元人民币
山东金阳矿业集团有限公司,370000018075760,泰安市宁阳县葛石镇夏庄村北,7580万元人民币
江苏云港投资发展有限公司,320700000094516,连云港市连云区板桥工业园区,35480万元人民币
都江堰市集聚农业有限公司,510181000035008,四川省成都市都江堰市幸福镇奎光路231号,1000 万元人民币
,,,
江苏省长荡湖文化旅游发展有限公司,320482000077544,常州市金坛区儒林镇政府216室,40000万元人民币
株洲新芦淞航空城产业发展有限公司,430200000053142,株洲建宁经济开发区服务总部基地3楼303号,40000.0万人民币
南京雨花经济技术发展有限公司,320114000004074,南京市雨花经济开发区,52000万元人民币
浙江长兴环太湖经济投资开发有限公司,330522000001774,长兴县雉城镇县前街桥东128号,50000万元人民币
海口美兰国际机场有限责任公司,460000000101216,海口市美兰区美兰国际机场,202891.3102万
镇远县名城旅游开发经营有限责任公司,522625000006286,贵州省黔东南苗族侗族自治州镇远县舞阳镇和平村内,5000万元人民币
普定县粮食购销有限责任公司,522527000037835,贵州省安顺市普定县普定县城关镇红旗路375号（西交仓）,1600万元人民币
,,,
开县汉丰湖综合开发有限公司,500234000008507,重庆市开县汉丰街道办事处滨湖中路539号,15700万元人民币
,,,
郴州市槐海服务发展有限责任公司,431000000015052,郴州市北湖区国庆南路89号湘南国际物流园管委会办公室413房,10000.0万人民币
营口市老边区供热有限公司,210800004144698,老边区龙山大街45号,11349万人民币
无锡吴文化博览园建设发展有限公司,320200000015726,无锡市新区鸿山镇后宅,218500万元人民币
德清县德城园林绿化工程服务有限公司,330521000005963,武康镇永安街118号,15000万元人民币
浏阳鼎盛投资有限公司,430181000008607,浏阳制造产业基地纬二路1号,30000.0万人民币
吉林粮食集团收储经销有限公司,220108010000974,长春市绿园区春城大街1515号吉粮康郡47号楼8-9层,43148.666万元人民币
孝昌县供水有限公司,4209211146732,孝昌县城区北京路311号,"10,000万元"
桂阳县市政工程有限公司,431021000001466,桂阳县鹿峰街道蔡伦中路26号,2626.0万人民币
临汾市热力供应有限公司,141000000031826,临汾市尧都区贡院东街步行街中段,"2,000万元"
淮安市兴淮农村经济发展有限公司,320803000073960,淮安市淮安区东门大街（区人武部西侧）,100000万元人民币
德清县下渚湖湿地旅游发展有限公司,330521000007897,德清县三合乡二都集镇,10000万元人民币
重庆金凤电子信息产业有限公司,500107000078627,重庆市九龙坡区金凤路108号,20000万元人民币
句容新农建设发展有限公司,321183000090689,句容经济开发区华阳西路（开发区管委会院内）,10000万元人民币
启东市临海公路建设工程有限公司,320681000220075,启东市人民中路７２０号,30000万元人民币
湖州新城公用工程有限公司,330500000018410,湖州市青铜路76、78号,20000万元人民币
洪泽县现代新农村投资发展有限公司,320829000042883,洪泽县东九道北侧、东三街东侧（东九道26号县政府大楼9楼）,24700万元人民币
南京金港投资有限公司,320100000038616,南京市栖霞区甘家边东108号1幢501室,21500万元人民币
扬州鼎兴开发建设有限公司,321002000001966,扬州市鼎兴路89号(食品工业园内),40000万元人民币
盱眙县天源水务有限公司,320830000065169,盱眙县淮河东路18号,61000万元人民币
华容县鑫源农业发展有限公司,430623000008950,华容县城关镇水乡街1号,5000.0万人民币
海城市西柳物流服务有限公司,210381009148172,海城市西柳镇码头村,4500万人民币
内蒙古庆华集团阿拉善百灵煤炭有限责任公司,150000000007296,内蒙古自治区阿左旗呼鲁斯太镇百灵矿区,30000万人民币元
涟水县涟缘水务有限公司,320826000002226,涟水县城今世缘大道568号,10566万元人民币
江苏武进太湖湾旅游发展有限公司,320483000021301,武进区雪堰镇城湾村百渎,50000万元人民币
新沂市交通物流有限公司,320381000004640,新沂市钟吾路交通大厦,10000万元人民币
安徽天润化学工业股份有限公司,340000400004104,安徽省蚌埠市江淮路71号,"9,155万元"
重庆市长寿区浩湖渔业有限公司,500221000024583,重庆市长寿区长寿湖镇湖滨路25号,800万元人民币
南京路鹏建设工程有限公司,320123000163146,南京市六合区横梁镇兴镇路,2000万元人民币
苏州沙家浜旅游发展有限公司,320581000008980,常熟市沙家浜镇芦苇荡,52000万元人民币
重庆西彭铝产业区开发投资有限公司,500107000038118,重庆市九龙坡区西彭镇铝城大道88号,50000万元人民币
江西有色建设集团有限公司,360000110002834,江西省南昌市红谷滩新区会展路29号,30069万元
台安县供热有限责任公司,210321006106761,台安县台安镇台盘路南台安供热公司院内办公楼,5000万人民币
营口沿海供热有限公司,210800004136001,辽宁（营口）沿海产业基地新联大街东1号,53572.4万人民币
西安高新区草堂科技产业基地发展有限公司,610131100021187,西安高新区草堂科技产业基地管理办前楼,120000 万
江苏恒瑞投资开发有限公司,320982000003750,大丰市南翔西路666号,100000万元人民币
南通世锦实业有限公司,320683000232788,南通市通州经济开发区世纪大道197号,68000万元人民币
淮安民用机场有限责任公司,320800000055945,淮安经济技术开发区海口路9号,41619.62万元人民币
南京市溧水区昱达商贸集团有限公司,320124000002976,南京市溧水区永阳镇珍珠南路2号,101280.7488万元人民币
连云港连岛旅游开发有限公司,320700000005551,连云港市连云区连岛街道,4000万元人民币
徐州市贾汪都市旅游投资发展有限公司,320305000027830,徐州市贾汪区泉城商务大厦B楼,120000万元人民币
南京龙潭物流基地开发有限公司,320113000004078,南京市栖霞区龙潭镇疏港路1号,99100万元人民币
扎兰屯市扬旗山水利枢纽有限责任公司,152103000002830,扎兰屯市水务局院内,3000万人民币元
邳州市交通工程有限公司,320382000001252,邳州市建设南路83号,7437万元人民币
余姚市高铁站场建设投资有限公司,330281000075950,余姚市南雷南路388号,54000万元人民币
金沙县路桥工程投资有限公司,522424000056548,贵州省毕节市金沙县城关镇红岩交通小区内,1500万元人民币
泰州华诚医学投资集团有限公司,321200000018081,泰州市药城大道1号.,41000万元人民币
株洲市金科建设投资经营有限责任公司,430200000048583,湖南省株洲市荷塘区新华东路区政府内,13600.0万人民币
长兴南太湖投资开发有限公司,330522000027135,湖州南太湖（长兴）产业集聚区,40000万元人民币
,,,
锡林浩特市给排水有限责任公司,152502000009213,锡林浩特市那达慕大街5号,3960.0292万人民币元
郴州福升投资开发有限公司,431000000002466,郴州市苏仙区白露塘镇林邑大道郴州出口加工区管理委员会办公楼212房,20000.0万人民币
长兴县公路工程有限责任公司,330522000006413,浙江省长兴县雉城镇环城北路开发区,3000万元人民币
泰州市港城驾驶员培训有限公司,321203000045413,泰州市高港区许庄街道高港大道33号,20997.61万元人民币
重庆共享工业投资有限公司,500106000015283,重庆市沙坪坝区井口镇复兴48号,74500万元人民币
南京汤山温泉资源管理有限公司,320121000185562,南京市江宁区汤山街道延祥路汤水雅居东苑B区17楼,20928.86万元人民币
金堂县净源排水有限责任公司,510121000016554,金堂县赵镇滨江路一段378号,1000 万元人民币
镇宁自治县粮油购销有限责任公司,520423000050743,贵州省安顺市镇宁布依族苗族自治县贵州省安顺市镇宁布依族苗族自治县城关镇粮运路67号,267.68万元人民币
苏州德胜东弇建设发展有限公司,320585000006027,太仓市陆渡镇中市路24号,58500万元人民币
常德市金禹水利投资有限公司,430700000021481,常德市武陵区城西办事处穿紫河居委会柳叶大道2533号,10000.0万人民币
青州市宏利水务有限公司,370781018002571,青州市范公亭西路1035号,50000万元人民币
永州市凤凰园经济开发有限责任公司,431100000014359,永州市冷水滩区凤凰园凤凰路,10600.0万人民币
九江市北门旅游开发建设有限公司,360402110000576,江西省九江市庐山区长虹大道246号,3000万元
扬州化工产业园公共管廊有限公司,321081000005528,仪征市真州镇万年南路9号,37350万元人民币
淮安园兴投资有限公司,320804000001374,淮安市淮阴区淮河路188号,27000万元人民币
安吉县绿洲新农村建设有限公司,330523000035170,安吉县递铺镇胜利西路1号六楼,52000万元人民币
重庆市涪陵武陵山旅游开发有限公司,500102000009525,重庆市涪陵区武陵山乡石夹沟村六社,1000万元人民币
重庆麻柳沿江开发投资有限公司,500113000038333,重庆市巴南区麻柳嘴镇望江路136号,10000万元人民币
溧阳市城东农业科技有限公司,320481000071959,江苏中关村科技产业园泓口路218号C幢二楼,15000万元人民币
成都家具产业园建设投资有限公司,510125000063465,成都市新都区龙桥镇瑞云村一社,5000 万元人民币
道县财源建设有限公司,431124000005289,道县潇水南路21号（县财政局内）,36000.0万人民币
湄潭县绿色食品工业园区投资有限公司,520328000043104,贵州省遵义市湄潭县绿色食品工业园区,20000万元人民币
都江堰市建工建材有限责任公司,510181000012863,四川省成都市都江堰市江安路19号,52000 万元人民币
重庆云厦实业有限公司,500235000005963,重庆市云阳县新城三镇合一办公楼,12700万元人民币
无锡市长绿农业科技发展有限公司,320213000039360,无锡市新区硕放镇墙门西路58号,5010万元人民币
浙江天子湖实业投资有限公司,330523000003041,安吉县天子湖镇五福村,30000万元人民币
德清恒丰建设发展有限公司,330521000025573,德清县武康镇长虹中街198号,10000万元人民币
海安县区域供水有限公司,320621000001101,海安县海安镇长江中路146号,20000万元人民币
江苏瀛洲发展集团有限公司,320700000006242,连云港市海州区新浦经济开发区长江路69号,103000万元人民币
内江市东和旅游投资有限公司,511000000000753,内江市东兴区蟠龙路252号,500 万
无锡安阳山产业发展有限公司,320206000155687,无锡市惠山区阳山镇胜利路,32000万元人民币
六盘水市水务有限责任公司,520200000002090,贵州省六盘水市钟山区明湖路110,10000万元人民币
成都市新津水城水务投资有限责任公司,510132000006846,成都市新津县五津镇武阳中路107号,2000 万元人民币
吉林省松花湖生态示范园开发有限公司,220211000003511,吉林市丰满区阿什村三社,2100万元人民币
重庆黑山谷旅游投资有限公司,500110000002888,重庆市万盛区万东北路46号附3号5楼,16820万元人民币
高邮开盛市政建设投资有限公司,321084000071118,高邮市凌波路,27680万元人民币
纳雍县金熙开发投资有限公司,522426000101368,纳雍县雍熙镇毕纳路108号,10000万元人民币
淮安恒兴综合大市场开发有限公司,320804000080354,淮阴区珠江路（租江苏欧蓓莎置业有限公司房屋）,13500万元人民币
武隆县投资有限责任公司,500232000003942,重庆市武隆县巷口镇建设东路35号,33000万元人民币
株洲市华强云峰湖片区建设开发有限公司,430200000053079,湖南省株洲市石峰区云龙示范区云龙大道88号,3000.0万人民币
无锡雪浪科教产业投资发展有限公司,320211000012719,无锡太湖新城科教产业园震泽路27号,100000万元人民币
百色百矿集团有限公司,451000000008712,百色市右江区东笋路23号,"20,000万人民币元"
天津天自有源自来水有限公司,120222000063269,天津市武清区自行车王国产业园区康园道北侧,2000万人民币
彭山发展矿产开发有限公司,511422000016610,眉山市彭山区彭祖大道北段,20000 万
梁平县兴路道路桥梁工程有限公司,500228100001142,重庆市梁平县梁山镇迎宾路9号,10000万元人民币
锦州北山建筑工程有限责任公司,210700004061473,辽宁省锦州市凌河区松坡路五段16号,10486万人民币
,,,
重庆市长寿区丰碑建设有限公司,500221000015822,重庆市长寿区晏家街道齐心大道20号,5000万元人民币
安丘市华安水务有限公司,,安丘市经济开发区青云大街,80000万元人民币
株洲市湘江风光带建设开发有限公司,430200000045677,湖南省株洲市芦淞区沿江中路8号,20000.0万人民币
天津东丽湖建设发展有限公司,120110000066178,天津市东丽区东丽湖旅游度假区,180000万人民币
苏州市金桥汽车产业园管理有限公司,320506000264211,苏州市吴中区木渎镇金枫路西侧,37801万元人民币
邵东新区开发建设投资有限责任公司,430521000005492,邵东县电信大厦12-14楼,15800.0万人民币
岳阳市云河建设开发有限公司,430600000016355,湖南岳阳绿色化工产业园,5000.0万人民币
三亚凤凰国际机场有限责任公司,460200000006138,海南省三亚市凤凰路凤凰国际机场,431932.4866万
重庆市南川区昌达交通投资有限公司,500384000008533,重庆市南川区东城街道办事处火车大道1号,10000万元人民币
老河口市公路建设有限责任公司,420682000001523,湖北省老河口市三环路中段,"3,100万元"
泰州市鑫海投资有限公司,321202000003369,泰州市海陵工业园区管委会101、102室,60080万元人民币
湖州春语建设有限公司,330504000002439,湖州市南浔镇泰安西路780号,6000万元人民币
如皋市富港工程建设有限公司,320682000225539,如皋市长江镇纬五路88号,22000万元人民币
重庆大足石刻国际旅游集团有限公司,500225000001963,重庆市大足区棠香街道棠凤路766号棠香一路5号,25800万元人民币
扬州鑫域建设工程有限公司,321088000192661,扬州市江都区新都南路反坎河以南(职教集团行政楼),30000万元人民币
江苏崇明科技实业有限公司,321183000008525,句容经济开发区华阳西路（建设开发建设总公司院内）,2000万元人民币
淮安开发物流有限公司,320891000025445,淮安经济技术开发区富誉路3号,20000万元人民币
南京江宁水务集团有限公司,320121000116701,南京市江宁经济技术开发区高湖路88号,50000万元人民币
江苏句容赤山湖生态环境建设发展有限公司,321183000059736,句容市三岔赤山湖（赤山湖水利枢纽管理处院内）,55500万元人民币
铜仁市水务投资有限责任公司,522200000001784,贵州省铜仁市铜仁市环东路58号,100000万元人民币
江苏惠海旅游发展有限公司,320621000235333,海安县城东镇黄海大道55号,10000万元人民币
无锡市北塘建设投资发展有限公司,320200000172200,无锡市凤宾路58号,60000万元人民币
崇州市兴旅景区管理有限公司,510184000030514,崇州市崇阳镇永安中路1号,10000 万元人民币
连云港祥云投资有限公司,320723000003078,灌云经济开发区西苑南路东侧,30000万元人民币
重庆绅鹏实业开发有限公司,500224000003803,重庆市铜梁区东城街道办事处迎宾东路388号,3300万元人民币
都江堰市阳光旅游发展有限责任公司,510181000018458,四川省成都市都江堰市复兴街50号,500 万元人民币
吉林市新北投资有限公司,220214000015448,吉林市深圳街6号（火炬大厦20层）,22000万元人民币
无锡市北塘投资发展有限公司,320200000170622,无锡市凤宾路58号,160415.32万元人民币
常德市城市公用资产经营管理有限公司,430700000014208,湖南省常德市武陵区穿紫河街道办事处长胜桥社区洞庭大道中段1388号,10000.0万人民币
淮安市华盛园林建设有限公司,320800000062254,淮安工业园区潘园路4号第五层509室,5000万元人民币
梅州市华宏水利水电工程有限公司,441424000003914,五华县河东镇琴江大桥侧,1230万人民币元
,,,
淮安市交通控股有限公司,320800000003908,淮安市淮海南路85号,141753.96万元人民币
陕西明泰工程建设有限责任公司,610000100073975,西安市科技七路18号,50000 万
重庆市德感工业园区建设有限公司,500381000011195,重庆市江津区德感工业园,90000万元人民币
镇江市丹徒区新农村发展建设有限公司,321121000056526,镇江市丹徒新城芳草园1幢第1层102室,30000万元人民币
湖州吴兴东部新农村建设投资有限公司,330500000008784,湖州市吴兴区八里店镇政府办公大楼后楼,11180万元人民币
如皋市顾庄生态园开发建设有限公司,320682000163758,如皋市如城街道益寿南路188号,18000万元人民币
江苏邗建集团万达市政工程有限公司,321027000004199,扬州市邗江经济开发区吉安路209号,4016万元人民币
南通洋口港综合开发有限公司,320623000000237,如东县洋口镇洋口大道东侧,10200万元人民币
宁波枫林绿色能源开发有限公司,330200000057215,海曙区解放南路208号,20000万元人民币
常州市武进广播电视投资发展有限公司,320483000258247,武进区湖塘镇花园街155号,5000万元人民币
浙江西塘旅游文化发展有限公司,330421000006439,嘉善县西塘镇南苑路258号,4165万元人民币
,,,
,,,
苏州新区新宁自来水发展有限公司,320512000006216,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
天津市天房科技发展股份有限公司,120193000016262,天津市华苑产业区华天道6号海泰大厦B座704室-8,13600万人民币
南京江宁滨江物流有限公司,320121000140990,南京市江宁滨江经济开发区天成路18号,90000万元人民币
徐州新源水务有限公司,320306000009497,徐州淮海食品城饮食文化村A1楼,10000万元人民币
瑞安市水务集团有限公司,330381000072781,瑞安市安阳街道万松东路,14642.6万元人民币
仪征城乡水务有限公司,321081000004402,仪征市真州西路31号,22090万元人民币
上海金丰建设发展有限公司,310115000895732,浦东峨山路488号308室,3200.0万人民币
江苏东升水务建设工程有限公司,321300000000765,宿迁经济技术开发区发展大道西侧（商务中心2245室）,5180万元人民币
天津市凯泰建材经营有限公司,120101000081516,天津市和平区常德道80号1009号,15000万人民币
常熟市虞山尚湖旅游发展有限责任公司,320581000182604,常熟市尚湖风景区,50000万元人民币
,,,
上海朗诗建筑科技有限公司,310115001091848,浦东新区浦东大道2123号3C－1052室,5000.0万人民币
,,,
盐城市大纵湖湖区资源开发有限公司,320928000061254,盐城市盐都区大纵湖镇平湖南路,66510万元人民币
南京市浦口区水务建设发展有限公司,320111000005025,南京市浦口区江浦街道文德东路111号,11918.02万元人民币
贵州林都园林工程有限公司,520100000042769,贵州省贵阳市贵州省贵阳市云岩区白云大道南段３０５号,2000万元人民币
江苏瑞洁塑料管材管件有限公司,320800400000504,淮安经济技术开发区南马厂大道9号,8174.94万元人民币
如皋市交通服务发展有限公司,320682000208224,如城镇中山路南467号,12000万元
江苏淮阴水利建设有限公司,320800000000039,淮安经济技术开发区深圳路9号,50275.161万元人民币
镇江市风景旅游发展有限责任公司,321100000087388,镇江市润州区林隐路66号,100000万元人民币
江苏容丰现代农业科技有限公司,321183000069787,句容市华阳镇东昌南路20号,10000万元人民币
天津第六市政公路工程有限公司,120000000014426,天津市南开区北草坝9增2号,12300万人民币
淮安软件园管理发展有限公司,320891000009025,淮安经济技术开发区高教园区承德南路266号,45000万元人民币
大丰市高鑫投资有限责任公司,320982000129278,大丰市高新技术区五一路1号,100000万元人民币
江苏茅山福地旅游有限公司,321183000063313,句容市茅山风景区大茅路北侧A幢,10000万元人民币
海安县广播电视信息网络有限公司,320621000003343,海安县海安镇江海西路15号,2000万元人民币
营口沿海产业物流基地有限公司,210800004029880,辽宁(营口)沿海产业基地管委会新联大街东1号,1100万人民币
大丰市大丰港农业发展有限公司,320982000001094,大丰市大丰港区中央大道1号,2000万元人民币
,,,
无锡市滨湖商旅文化发展有限公司,320211000138912,无锡市鸿桥路879号,40000万元人民币
天津帝达地热开发有限公司,120110000014281,天津市东丽经济开发区,8000万人民币
浏阳市水利建设投资有限公司,430181000061197,浏阳市行政中心西北角,18000.0万人民币
河南省平顶山中亚路桥建设工程有限公司,410491100003775,湛河区新南环路南侧(铁炉村对面),"30,800万元"
内蒙古额济纳旗庆华马克那林苏海特商贸有限责任公司,152900000006351,内蒙古自治区阿拉善盟额济纳旗达来库布镇环城东路,50000万人民币元
南京远古水业股份有限公司,320100000028246,南京市六合区大厂新华西路70号,23566万元人民币
江苏古运河投资发展有限公司,320200000014233,无锡市南长区南长街198号,100000万元人民币
江苏江南商贸集团有限责任公司,320581000006832,常熟市新颜路88号,98189万元人民币
,,,
江苏枣林湾实业有限公司,321081000001068,仪征市铜山办事处铜山街道,8402.87万元人民币
浙江安吉修竹绿化工程有限公司,330523000017051,递铺镇通凌路,62000万元人民币
南京化学工业园公用事业有限责任公司,320193000000222,南京化学工业园区天圣路156号,36000万元人民币
寿县农业发展投资有限公司,341521000013920,安徽省六安市寿县寿春镇寿蔡路中国农业发展银行寿县支行院内,"25,671.5686万元"
重庆北鼎建设开发有限公司,500383000018941,重庆市永川区三教镇玉峰村,10000万元人民币
安徽淮河化工股份有限公司,340000000046437,安徽省淮南市望峰岗镇,"3,283.692万元"
义乌市水务建设集团有限公司,330782000046748,浙江省义乌市西城北路77号,52000万元人民币
宝信国际融资租赁有限公司,610100400008595,西安市高新区科技五路8号数字大厦三层,50000万 人民币元
天津泰达股份有限公司,120000000006354,天津开发区第三大街16号,147557.3852万人民币
东北制药集团股份有限公司,210100000035297,沈阳经济技术开发区昆明湖街,47465.507万人民币
山西西山煤电股份有限公司,140000100074288,太原市西矿街318号西山大厦,"315,120万元"
广东省高速公路发展股份有限公司,440000400006921,广州市白云路８５号,125711.7748万人民币元
广东电力发展股份有限公司,440000400015088,广州市天河东路2号粤电广场南塔23、25、26层,437523.6655万人民币元
东莞发展控股股份有限公司,440000400012803,东莞市南城区科技工业园科技路39号,103951.6992万人民币元
新疆中泰化学股份有限公司,650000040000249,新疆乌鲁木齐经济技术开发区阳澄湖路39号,139023.9078 万
云南锡业股份有限公司,530000000010535,云南省昆明市高新技术产业开发区,115122.0391万
贵州轮胎股份有限公司,520000000030272,贵州省贵阳市百花大道41号,77546.4304万元人民币
唐山冀东水泥股份有限公司,130000000020886,河北省唐山市丰润区林荫路,134752.2914万人民币
河北建投能源投资股份有限公司,130000000008429,石家庄市裕华西路9号,179162.6376万人民币
湖北能源集团股份有限公司,420000000022957,武汉市武昌区徐东大街96号,"534,874.9678万元"
徐工集团工程机械股份有限公司,320300000017304,江苏省徐州经济开发区工业一区,206275.8154万元人民币
太原煤气化股份有限公司,140000100069593,太原市和平南路83号.,"51,374.7万元"
珠海港股份有限公司,440400000142072,珠海市南水镇榕湾路16号2001-2号办公,78954.0919万
天津津滨发展股份有限公司,120000000005860,天津开发区黄海路98号二区B座一门501室,161727.2234万人民币
湖北宜化化工股份有限公司,420000000032278,宜昌市猇亭区,"89,786.6712万元"
广西柳工机械股份有限公司,450200200019035,柳州市柳太路１号,"112,524.2136万元"
陕西省天然气股份有限公司,610000400000319,西安市经济技术开发区A1区,101683.735万 人民币元
福建三钢闽光股份有限公司,350000100009562,三明市梅列区工业中路群工三路,53470.0万人民币
冀中能源股份有限公司,130000000009735,河北省邢台市中兴西大街１９１号,353354.685万人民币
山东晨鸣纸业集团股份有限公司,370000400001170,山东省寿光市圣城街595号,193640.5467万人民币
鲁西化工集团股份有限公司,370000018010623,聊城市鲁化路68号,146486.0778万元人民币
南京宁西道路桥梁工程有限公司,320111000003191,南京市浦口区珠江镇环城东路3号,4000万元人民币
青岛澳洋塑料制品有限公司,370211018021548,青岛经济技术开发区前湾港路315号,500万元人民币
重庆天彩铝业有限公司,500102000007438,重庆市涪陵江东办事处坝上村二、三组(白塔变电站旁),2067.05万元人民币
无锡高新物流中心有限公司,320213000002962,无锡市高浪东路1号,44570万元人民币
河北钢铁股份有限公司,130000000022521,石家庄市裕华西路40号,1061860.7852万人民币
南京港股份有限公司,320000000016550,南京市和燕路251号1幢1101室,24587.2万元人民币
新疆北新路桥集团股份有限公司,650000040000128,新疆乌鲁木齐高新技术产业开发区高新街217号盈科广场A座16-17层,55732.72 万
广东水电二局股份有限公司,440000000027515,广州市天河区珠江新城华明路9号华普广场西塔21层,60113.1029万人民币元
青海盐湖工业股份有限公司,630000100009557,青海省格尔木市黄河路28号,"159,050.9203万元"
秦川机床工具集团股份公司,610000100146943,宝鸡市姜谭路22号,69337.091 万
中山公用事业集团股份有限公司,440000000047235,广东省中山市兴中道18号财兴大厦北座,77868.3215万人民币元
铁岭新城投资控股股份有限公司,510100000151631,铁岭市凡河新区金沙江路12号,54986.0862万人民币
佛山市国星光电股份有限公司,440600000000669,佛山市禅城区华宝南路18号,47575.1669万人民币元
山西太钢不锈钢股份有限公司,140000100063394,太原市尖草坪街2号,"569,624.78万元"
河南新野纺织股份有限公司,410000000022187,河南省新野县城关镇书院路１５号,"51,975.84万元"
,,,
安徽华茂纺织股份有限公司,340000000025385,安徽省安庆市纺织南路80号,"94,366.5009万元"
湖南黄金股份有限公司,430000000009049,长沙市雨花区芙蓉中路二段金源大酒店16楼,113186.4036万人民币
重庆建峰化工股份有限公司,500000000003898,重庆市涪陵区白涛街道,59879.9235万元人民币
江苏舜天船舶股份有限公司,320000000022880,南京市雨花台区软件大道21号,37485万元人民币
昆明云内动力股份有限公司,530000000012122,云南省昆明经济技术开发区经景路66号,79901.3968万人民币
芜湖海螺型材科技股份有限公司,340000000017738,安徽省芜湖市经济技术开发区,"36,000万元"
南宁糖业股份有限公司,450000000000566,南宁市青秀区古城路10号,"32,408万元"
深圳市机场股份有限公司,440301103462216,深圳宝安国际机场第一办公楼三、四层,169024.32万元人民币
江西万年青水泥股份有限公司,360000110006330,江西省上饶市万年县,61336.4368万元
中国武夷实业股份有限公司,350000100029637,福建省福州市鼓楼区温泉街道五四路89号置地广场4层01店面,38945.244万人民币
,,,
天津天保基建股份有限公司,120000000000438,天津空港经济区西五道35号汇津广场1号楼-602,100893.7178万人民币
云南旅游股份有限公司,530000000004317,云南省昆明市白龙路世博园,31201.0107万
广州恒运企业集团股份有限公司,440101000078533,广州市萝岗区西基工业区西基路,68508.282000万元人民币
成都市兴蓉环境股份有限公司,620000000016003,成都市青羊区苏坡乡万家湾村,298621.8602 万元人民币
重庆渝开发股份有限公司,500000000005053,重庆市渝中区重庆村55号2单元39层,84377.0965万元人民币
本钢板材股份有限公司,210000004931633,辽宁省本溪市平山区人民路16号,313600万人民币
,,,
云南白药集团股份有限公司,530000000023196,云南省昆明市呈贡区云南白药街3686号,104139.9718万
福建漳州发展股份有限公司,350000100031275,漳州市胜利东路漳州发展广场,88414.6545万人民币
甘肃电投能源发展股份有限公司,620000000003961,甘肃省兰州市城关区北滨河东路69号甘肃投资集团大厦,72215.79万元人民币
广东省粤科金融集团有限公司,440000000098903,广东省广州市天河区珠江西路17号广晟国际大厦4501房,180000万人民币元
,,,
天津中环半导体股份有限公司,120000000000036,天津新技术产业园区华苑产业区（环外）海泰东路12号,229626.0159万人民币
