code,name,area
000550,江铃汽车,江西
600750,江中药业,江西
600228,昌九生化,江西
300294,博雅生物,江西
000829,天音控股,江西
300095,华伍股份,江西
600316,洪都航空,江西
600590,泰豪科技,江西
002378,章源钨业,江西
002108,沧州明珠,河北
300255,常山药业,河北
002603,以岭药业,河北
300081,恒信移动,河北
000848,承德露露,河北
000778,新兴铸管,河北
000600,建投能源,河北
600409,三友化工,河北
000856,冀东装备,河北
002049,同方国芯,河北
300138,晨光生物,河北
600230,沧州大化,河北
300446,乐凯新材,河北
600550,保变电气,河北
002146,荣盛发展,河北
000158,常山股份,河北
002282,博深工具,河北
600340,华夏幸福,河北
002342,巨力索具,河北
300428,四通新材,河北
000413,东旭光电,河北
000889,茂业物流,河北
600135,乐凯胶片,河北
601633,长城汽车,河北
002442,龙星化工,河北
000958,东方能源,河北
002691,冀凯股份,河北
002494,华斯股份,河北
600482,风帆股份,河北
000923,河北宣工,河北
000709,河北钢铁,河北
600149,廊坊发展,河北
002459,天业通联,河北
600155,宝硕股份,河北
000408,金谷源,河北
600722,*ST金化,河北
600803,新奥股份,河北
600812,华北制药,河北
000687,恒天天鹅,河北
000401,冀东水泥,河北
600480,凌云股份,河北
300107,建新股份,河北
300137,先河环保,河北
300368,汇金股份,河北
300371,汇中股份,河北
601000,唐山港,河北
600559,老白干酒,河北
601258,庞大集团,河北
600965,福成五丰,河北
000937,冀中能源,河北
600997,开滦股份,河北
002613,北玻股份,河南
002321,华英农业,河南
600222,太龙药业,河南
600172,黄河旋风,河南
002423,中原特钢,河南
603566,普莱柯,河南
002046,轴研科技,河南
000949,新乡化纤,河南
600781,辅仁药业,河南
000612,焦作万方,河南
002601,佰利联,河南
002087,新野纺织,河南
300481,濮阳惠成,河南
300480,光力科技,河南
600207,安彩高科,河南
600020,中原高速,河南
002132,恒星科技,河南
600285,羚锐制药,河南
002536,西泵股份,河南
600069,*ST银鸽,河南
002216,三全食品,河南
002714,牧原股份,河南
600312,平高电气,河南
600569,安阳钢铁,河南
002535,林州重机,河南
600469,风神股份,河南
300109,新开源,河南
601717,郑煤机,河南
600810,神马股份,河南
002225,濮耐股份,河南
300064,豫金刚石,河南
000676,智度投资,河南
601608,中信重工,河南
600439,瑞贝卡,河南
001896,豫能控股,河南
600531,豫光金铅,河南
002770,科迪乳业,河南
300248,新开普,河南
601677,明泰铝业,河南
600403,大有能源,河南
000544,中原环保,河南
002582,好想你,河南
300263,隆华节能,河南
000933,神火股份,河南
000719,大地传媒,河南
002406,远东传动,河南
002296,辉煌科技,河南
601666,平煤股份,河南
002179,中航光电,河南
002407,多氟多,河南
002477,雏鹰农牧,河南
300437,清水源,河南
600121,郑州煤电,河南
002448,中原内配,河南
002560,通达股份,河南
300179,四方达,河南
600753,东方银星,河南
603993,洛阳钼业,河南
002007,华兰生物,河南
300080,新大新材,河南
300007,汉威电子,河南
600066,宇通客车,河南
600186,莲花味精,河南
000885,同力水泥,河南
601038,一拖股份,河南
600595,中孚实业,河南
000895,双汇发展,河南
002358,森源电气,河南
000400,许继电气,河南
600876,洛阳玻璃,河南
300259,新天科技,河南
002189,利达光电,河南
600152,维科精华,浙江
600261,阳光照明,浙江
600571,信雅达,浙江
600491,龙元建设,浙江
002095,生 意 宝,浙江
002020,京新药业,浙江
002021,中捷资源,浙江
600283,钱江水利,浙江
002135,东南网架,浙江
600330,天通股份,浙江
002126,银轮股份,浙江
600570,恒生电子,浙江
002103,广博股份,浙江
002133,广宇集团,浙江
600290,华仪电气,浙江
600512,腾达建设,浙江
002010,传化股份,浙江
002011,盾安环境,浙江
002003,伟星股份,浙江
002122,天马股份,浙江
600477,杭萧钢构,浙江
000739,普洛药业,浙江
002173,千足珍珠,浙江
002012,凯恩股份,浙江
002085,万丰奥威,浙江
002019,亿帆鑫富,浙江
000963,华东医药,浙江
002124,天邦股份,浙江
002144,宏达高科,浙江
600724,宁波富达,浙江
002142,宁波银行,浙江
600699,均胜电子,浙江
600415,小商品城,浙江
002048,宁波华翔,浙江
002067,景兴纸业,浙江
600232,金鹰股份,浙江
600352,浙江龙盛,浙江
000967,上风高科,浙江
002050,三花股份,浙江
600683,京投银泰,浙江
002064,华峰氨纶,浙江
600596,新安股份,浙江
002154,报 喜 鸟,浙江
002131,利欧股份,浙江
600226,升华拜克,浙江
600273,嘉化能源,浙江
000909,数源科技,浙江
600267,海正药业,浙江
600633,浙报传媒,浙江
002112,三变科技,浙江
600387,海越股份,浙江
002056,横店东磁,浙江
600677,航天通信,浙江
002061,江山化工,浙江
002062,宏润建设,浙江
000925,众合科技,浙江
600704,物产中大,浙江
600537,亿晶光电,浙江
600177,雅戈尔,浙江
002001,新 和 成,浙江
600366,宁波韵升,浙江
600216,浙江医药,浙江
600160,巨化股份,浙江
600460,士兰微,浙江
600572,康恩贝,浙江
600521,华海药业,浙江
000913,钱江摩托,浙江
002120,新海股份,浙江
600526,菲达环保,浙江
002032,苏 泊 尔,浙江
600668,尖峰集团,浙江
002082,栋梁新材,浙江
600576,万好万家,浙江
002036,汉麻产业,浙江
002164,宁波东力,浙江
600671,天目药业,浙江
002043,兔 宝 宝,浙江
002099,海翔药业,浙江
600235,民丰特纸,浙江
002119,康强电子,浙江
600208,新湖中宝,浙江
002115,三维通信,浙江
600173,卧龙地产,浙江
600176,中国巨石,浙江
600580,卧龙电气,浙江
002034,美 欣 达,浙江
600175,美都能源,浙江
002664,信质电机,浙江
601567,三星电气,浙江
002677,浙江美大,浙江
002647,宏磊股份,浙江
600130,波导股份,浙江
002488,金固股份,浙江
002489,浙江永强,浙江
002493,荣盛石化,浙江
300145,南方泵业,浙江
300144,宋城演艺,浙江
603889,新澳股份,浙江
300133,华策影视,浙江
002686,亿利达,浙江
300163,先锋新材,浙江
002687,乔治白,浙江
603001,奥康国际,浙江
002508,老板电器,浙江
002699,美盛文化,浙江
300118,东方日升,浙江
603008,喜临门,浙江
603806,福斯特,浙江
300113,顺网科技,浙江
603010,万盛股份,浙江
300111,向日葵,浙江
002515,金字火腿,浙江
002703,浙江世宝,浙江
002641,永高股份,浙江
000156,华数传媒,浙江
002479,富春环保,浙江
601877,正泰电器,浙江
002648,卫星石化,浙江
601339,百隆东方,浙江
002418,康盛股份,浙江
300270,中威电子,浙江
300266,兴源环境,浙江
300257,开山股份,浙江
300256,星星科技,浙江
601579,会稽山,浙江
300250,初灵信息,浙江
002427,尤夫股份,浙江
002430,杭氧股份,浙江
300244,迪安诊断,浙江
002434,万里扬,浙江
300234,开尔新材,浙江
002440,闰土股份,浙江
002443,金洲管道,浙江
002444,巨星科技,浙江
000411,英特集团,浙江
601689,拓普集团,浙江
300203,聚光科技,浙江
601789,宁波建工,浙江
002468,艾迪西,浙江
300181,佐力药业,浙江
002472,双环传动,浙江
002473,圣莱达,浙江
300100,双林股份,浙江
603015,弘讯科技,浙江
002637,赞宇科技,浙江
002520,日发精机,浙江
002570,贝因美,浙江
300027,华谊兄弟,浙江
002574,明牌珠宝,浙江
300025,华星创业,浙江
603222,济民制药,浙江
002730,电光科技,浙江
300020,银江股份,浙江
002619,巨龙管业,浙江
603618,杭电股份,浙江
603300,华铁科技,浙江
603611,诺力股份,浙江
603311,金海环境,浙江
603606,东方电缆,浙江
002586,围海股份,浙江
002617,露笑科技,浙江
002590,万安科技,浙江
603338,DR浙江鼎,浙江
002767,先锋电子,浙江
603456,九洲药业,浙江
603558,健盛集团,浙江
002602,世纪华通,浙江
002758,华通医药,浙江
002756,永兴特钢,浙江
603568,伟明环保,浙江
603600,永艺股份,浙江
300032,金龙机电,浙江
603901,永创智能,浙江
300033,同花顺,浙江
603703,盛洋科技,浙江
002522,浙江众成,浙江
002634,棒杰股份,浙江
002633,*ST申科,浙江
002632,道明光学,浙江
002712,思美传媒,浙江
603799,华友钴业,浙江
603789,星光农机,浙江
300078,中瑞思创,浙江
300076,GQY视讯,浙江
002532,新界泵业,浙江
603788,宁波高发,浙江
002534,杭锅股份,浙江
300069,金利华电,浙江
300068,南都电源,浙江
603085,天成自控,浙江
603088,宁波精达,浙江
002718,友邦吊顶,浙江
002625,龙生股份,浙江
603116,红蜻蜓,浙江
002552,宝鼎重工,浙江
002624,完美环球,浙江
002725,跃岭股份,浙江
002562,兄弟科技,浙江
603168,莎普爱思,浙江
002563,森马服饰,浙江
002569,步森股份,浙江
002415,海康威视,浙江
002615,哈尔斯,浙江
601233,桐昆股份,浙江
002224,三 力 士,浙江
600051,宁波联合,浙江
300283,温州宏丰,浙江
300426,唐德影视,浙江
600052,浙江广厦,浙江
300412,迦南科技,浙江
300411,金盾股份,浙江
002318,久立特材,浙江
600059,古越龙山,浙江
600814,杭州解百,浙江
600798,宁波海运,浙江
002322,理工监测,浙江
002214,大立科技,浙江
300401,花园生物,浙江
600797,浙大网新,浙江
600796,钱江生化,浙江
000558,莱茵体育,浙江
600070,浙江富润,浙江
002006,精功科技,浙江
002326,永太科技,浙江
000559,万向钱潮,浙江
002247,帝龙新材,浙江
300435,中泰股份,浙江
300439,美康生物,浙江
002236,大华股份,浙江
002250,联化科技,浙江
600857,宁波中百,浙江
300488,恒锋工具,浙江
002263,大 东 南,浙江
000607,华媒控股,浙江
300478,杭州高新,浙江
002266,浙富控股,浙江
002273,水晶光电,浙江
603997,继峰股份,浙江
600865,百大集团,浙江
002280,联络互动,浙江
002284,亚太股份,浙江
300461,田中精机,浙江
300459,浙江金科,浙江
600023,浙能电力,浙江
600884,杉杉股份,浙江
600830,香溢融通,浙江
300451,创业软件,浙江
300441,鲍斯股份,浙江
002276,万马股份,浙江
600077,宋都股份,浙江
600982,宁波热电,浙江
002332,仙琚制药,浙江
300329,海伦钢琴,浙江
002389,南洋科技,浙江
601113,华鼎股份,浙江
601116,三江购物,浙江
002188,新 嘉 联,浙江
600113,浙江东日,浙江
300316,晶盛机电,浙江
601137,博威合金,浙江
300314,戴维医疗,浙江
600790,轻纺城,浙江
600114,东睦股份,浙江
600763,通策医疗,浙江
002403,爱仕达,浙江
300307,慈星股份,浙江
300306,远方光电,浙江
600120,浙江东方,浙江
002404,嘉欣丝绸,浙江
300300,汉鼎股份,浙江
600126,杭钢股份,浙江
000517,荣安地产,浙江
601177,杭齿前进,浙江
002381,双箭股份,浙江
600768,宁波富邦,浙江
601002,晋亿实业,浙江
600987,航民股份,浙江
000705,浙江震元,浙江
002206,海 利 得,浙江
002203,海亮股份,浙江
002199,东晶电子,浙江
002196,方正电机,浙江
002343,禾欣股份,浙江
002344,海宁皮城,浙江
002375,亚厦股份,浙江
002364,中恒电气,浙江
002244,滨江集团,浙江
300357,我武生物,浙江
601018,宁波港,浙江
002370,亚太药业,浙江
300351,永贵电器,浙江
300349,金卡股份,浙江
300347,泰格医药,浙江
600776,东方通信,浙江
002372,伟星新材,浙江
300360,炬华科技,浙江
600759,洲际油气,海南
000691,亚太实业,海南
000657,中钨高新,海南
002596,海南瑞泽,海南
600515,海岛建设,海南
000735,罗 牛 山,海南
600221,海南航空,海南
000955,欣龙控股,海南
601118,海南橡胶,海南
601969,海南矿业,海南
000886,海南高速,海南
002693,双成药业,海南
000503,海虹控股,海南
000505,珠江控股,海南
600238,海南椰岛,海南
600209,罗顿发展,海南
600259,广晟有色,海南
000566,海南海药,海南
000567,海德股份,海南
600896,中海海盛,海南
000571,新大洲Ａ,海南
000572,海马汽车,海南
300086,康芝药业,海南
000793,华闻传媒,海南
000613,大东海A,海南
002320,海峡股份,海南
300189,神农大丰,海南
000018,中冠A,深圳
000005,世纪星源,深圳
000999,华润三九,深圳
000012,南  玻Ａ,深圳
000006,深振业Ａ,深圳
000007,零七股份,深圳
000002,万  科Ａ,深圳
000014,沙河股份,深圳
000008,神州高铁,深圳
000009,中国宝安,深圳
000011,深物业A,深圳
000016,深康佳Ａ,深圳
603808,歌力思,深圳
600525,长园集团,深圳
000004,国农科技,深圳
000017,深中华A,深圳
000090,天健集团,深圳
000020,深华发Ａ,深圳
000056,深国商,深圳
000058,深 赛 格,深圳
000060,中金岭南,深圳
000061,农 产 品,深圳
000062,深圳华强,深圳
000063,中兴通讯,深圳
000065,北方国际,深圳
000066,长城电脑,深圳
000068,*ST华赛,深圳
000069,华侨城Ａ,深圳
000055,方大集团,深圳
000070,特发信息,深圳
000088,盐 田 港,深圳
000089,深圳机场,深圳
000096,广聚能源,深圳
000099,中信海直,深圳
601333,广深铁路,深圳
601318,中国平安,深圳
601139,深圳燃气,深圳
000534,万泽股份,深圳
600999,招商证券,深圳
600892,宝诚股份,深圳
000078,海王生物,深圳
000019,深深宝Ａ,深圳
000050,深天马Ａ,深圳
000048,康达尔,深圳
000021,深科技,深圳
000022,深赤湾Ａ,深圳
000023,深天地Ａ,深圳
000024,招商地产,深圳
000025,特  力Ａ,深圳
000026,飞亚达Ａ,深圳
000027,深圳能源,深圳
000028,国药一致,深圳
600548,深高速,深圳
000029,深深房Ａ,深圳
000049,德赛电池,深圳
000031,中粮地产,深圳
000034,深信泰丰,深圳
000036,华联控股,深圳
000037,深南电Ａ,深圳
000038,深大通,深圳
000039,中集集团,深圳
000040,宝安地产,深圳
000042,中洲控股,深圳
000043,中航地产,深圳
000045,深纺织Ａ,深圳
000046,泛海控股,深圳
000032,深桑达Ａ,深圳
000555,神州信息,深圳
000001,平安银行,深圳
002191,劲嘉股份,深圳
002183,怡 亚 通,深圳
300077,国民技术,深圳
002429,兆驰股份,深圳
300085,银之杰,深圳
002197,证通电子,深圳
002528,英飞拓,深圳
002210,飞马国际,深圳
002518,科士达,深圳
002213,特 尔 佳,深圳
002215,诺 普 信,深圳
002218,拓日新能,深圳
002548,金新农,深圳
300112,万讯自控,深圳
600036,招商银行,深圳
600030,中信证券,深圳
002227,奥 特 迅,深圳
300124,汇川技术,深圳
300130,新国都,深圳
002238,天威视讯,深圳
002243,通产丽星,深圳
300131,英唐智控,深圳
300134,大富科技,深圳
300136,信维通信,深圳
002256,彩虹精化,深圳
300115,长盈精密,深圳
002551,尚荣医疗,深圳
300052,中青宝,深圳
300047,天源迪科,深圳
002618,丹邦科技,深圳
002740,爱迪尔,深圳
002751,易尚展示,深圳
002130,沃尔核材,深圳
002609,捷顺科技,深圳
002137,实 益 达,深圳
002763,汇洁股份,深圳
002766,索菱股份,深圳
002138,顺络电子,深圳
002139,拓邦股份,深圳
002769,普路通,深圳
002594,比亚迪,深圳
002775,文科园林,深圳
002587,奥拓电子,深圳
002583,海能达,深圳
300012,华测检测,深圳
002577,雷柏科技,深圳
002161,远 望 谷,深圳
002163,中航三鑫,深圳
300037,新宙邦,深圳
600162,香江控股,深圳
002168,深圳惠程,深圳
300042,朗科科技,深圳
002170,芭田股份,深圳
300044,赛为智能,深圳
000033,*ST新都,深圳
300151,昌红科技,深圳
300154,瑞凌股份,深圳
300468,四方精创,深圳
300206,理邦仪器,深圳
300207,欣旺达,深圳
002369,卓翼科技,深圳
300350,华鹏飞,深圳
300348,长亮科技,深圳
300333,兆日科技,深圳
002388,新亚制程,深圳
002456,欧菲光,深圳
300319,麦捷科技,深圳
300317,珈伟股份,深圳
002399,海普瑞,深圳
002402,和而泰,深圳
300303,聚飞光电,深圳
300301,长方照明,深圳
300227,光韵达,深圳
300232,洲明科技,深圳
300235,方直科技,深圳
002416,爱施德,深圳
300277,海联讯,深圳
002436,兴森科技,深圳
002419,天虹商场,深圳
300269,联建光电,深圳
300264,佳创视讯,深圳
002421,达实智能,深圳
300252,金信诺,深圳
002356,浩宁达,深圳
002121,科陆电子,深圳
300199,翰宇药业,深圳
300377,赢时胜,深圳
002008,大族激光,深圳
300162,雷曼股份,深圳
300167,迪威视讯,深圳
002482,广田股份,深圳
002285,世联行,深圳
300457,赢合科技,深圳
002289,宇顺电子,深圳
002294,信立泰,深圳
002475,立讯精密,深圳
002301,齐心集团,深圳
002303,美盈森,深圳
002313,日海通讯,深圳
002314,雅致股份,深圳
300178,腾邦国际,深圳
002316,键桥通讯,深圳
300193,佳士科技,深圳
300400,劲拓股份,深圳
002325,洪涛股份,深圳
002327,富安娜,深圳
300197,铁汉生态,深圳
300389,艾比森,深圳
002334,英威腾,深圳
002336,人人乐,深圳
002340,格林美,深圳
002341,新纶科技,深圳
002351,漫步者,深圳
002736,国信证券,深圳
300241,瑞丰光电,深圳
002681,奋达科技,深圳
002654,万润科技,深圳
600446,金证股份,深圳
002733,雄韬股份,深圳
002660,茂硕电源,深圳
002724,海洋王,深圳
600380,健康元,深圳
002620,瑞和股份,深圳
002106,莱宝高科,深圳
600383,金地集团,深圳
002052,同洲电子,深圳
002735,王子新材,深圳
002055,得润电子,深圳
002047,宝鹰股份,深圳
002105,信隆实业,深圳
600801,华新水泥,湖北
000952,广济药业,湖北
600260,凯乐科技,湖北
600035,楚天高速,湖北
000678,襄阳轴承,湖北
000670,盈方微,湖北
000665,湖北广电,湖北
000966,长源电力,湖北
600006,东风汽车,湖北
000627,天茂集团,湖北
002627,宜昌交运,湖北
600068,葛洲坝,湖北
000708,大冶特钢,湖北
000707,双环科技,湖北
600298,安琪酵母,湖北
600141,兴发集团,湖北
600136,道博股份,湖北
600133,东湖高新,湖北
600745,中茵股份,湖北
300054,鼎龙股份,湖北
600079,人福医药,湖北
600757,长江传媒,湖北
600769,祥龙电业,湖北
600774,汉商集团,湖北
600107,美尔雅,湖北
002194,武汉凡谷,湖北
600086,东方金钰,湖北
600005,武钢股份,湖北
000939,凯迪电力,湖北
600345,长江通信,湖北
600568,中珠控股,湖北
002694,顾地科技,湖北
002013,中航机电,湖北
000501,鄂武商Ａ,湖北
300276,三丰智能,湖北
000422,湖北宜化,湖北
300278,华昌达,湖北
601311,骆驼股份,湖北
002414,高德红外,湖北
000520,长航凤凰,湖北
300220,金运激光,湖北
300323,华灿光电,湖北
002377,国创高新,湖北
600421,仰帆控股,湖北
002365,永安药业,湖北
300205,天喻信息,湖北
600998,九州通,湖北
600993,马应龙,湖北
300387,富邦股份,湖北
000615,湖北金环,湖北
600355,精伦电子,湖北
300161,华中数控,湖北
002281,光迅科技,湖北
000759,中百集团,湖北
600879,航天电子,湖北
000971,蓝鼎控股,湖北
600566,济川药业,湖北
002305,南国置业,湖北
300184,力源信息,湖北
600976,健民集团,湖北
000988,华工科技,湖北
000553,沙隆达Ａ,湖北
300395,菲利华,湖北
600885,宏发股份,湖北
300046,台基股份,湖北
600498,烽火通信,湖北
000852,石化机械,湖北
000902,新洋丰,湖北
600168,武汉控股,湖北
300018,中元华电,湖北
600703,三安光电,湖北
300041,回天新材,湖北
000826,桑德环境,湖北
600293,三峡新材,湖北
000926,福星股份,湖北
000821,京山轻机,湖北
600275,武昌鱼,湖北
600681,万鸿集团,湖北
000785,武汉中商,湖北
000783,长江证券,湖北
600184,光电股份,湖北
002159,三特索道,湖北
000883,湖北能源,湖北
600963,岳阳林纸,湖南
000157,中联重科,湖南
300413,快乐购,湖南
002650,加加食品,湖南
300187,永清环保,湖南
000799,*ST酒鬼,湖南
600969,郴电国际,湖南
600390,金瑞科技,湖南
300433,蓝思科技,湖南
600961,株冶集团,湖南
600156,华升股份,湖南
603883,老百姓,湖南
600698,湖南天雁,湖南
600257,大湖股份,湖南
002505,大康牧业,湖南
002251,步 步 高,湖南
000918,嘉凯城,湖南
000622,恒立实业,湖南
002297,博云新材,湖南
300148,天舟文化,湖南
603998,方盛制药,湖南
601901,方正证券,湖南
002277,友阿股份,湖南
000590,*ST古汉,湖南
000932,华菱钢铁,湖南
000917,电广传媒,湖南
002261,拓维信息,湖南
600975,新五丰,湖南
000548,湖南投资,湖南
000906,物产中拓,湖南
000419,通程控股,湖南
002412,汉森制药,湖南
000900,现代投资,湖南
600476,湘邮科技,湖南
002125,湘潭电化,湖南
600478,科力远,湖南
601636,旗滨集团,湖南
600479,千金药业,湖南
300268,万福生科,湖南
000504,南华生物,湖南
300267,尔康制药,湖南
002661,克明面业,湖南
002113,天润控股,湖南
000430,张家界,湖南
000428,华天酒店,湖南
300298,三诺生物,湖南
000519,江南红箭,湖南
600458,时代新材,湖南
000989,九 芝 堂,湖南
002096,南岭民爆,湖南
000819,岳阳兴长,湖南
603939,益丰药房,湖南
600416,湘电股份,湖南
002761,多喜爱,湖南
300358,楚天科技,湖南
000998,隆平高科,湖南
300345,红宇新材,湖南
601098,中南传媒,湖南
300338,开元仪器,湖南
002397,梦洁家纺,湖南
002452,长高集团,湖南
300216,千山药机,湖南
603989,艾华集团,湖南
000908,景峰医药,湖南
600031,三一重工,湖南
002155,湖南黄金,湖南
300123,太阳鸟,湖南
000722,湖南发展,湖南
002567,唐人神,湖南
000702,正虹科技,湖南
600599,熊猫金控,湖南
300035,中科电气,湖南
600127,金健米业,湖南
002549,凯美特气,湖南
600744,华银电力,湖南
000748,长城信息,湖南
300015,爱尔眼科,湖南
002533,金杯电工,湖南
002097,山河智能,湖南
002716,金贵银业,湖南
600731,湖南海利,湖南
002523,天桥起重,湖南
600354,敦煌种业,甘肃
600543,莫高股份,甘肃
600307,酒钢宏兴,甘肃
603169,兰石重装,甘肃
000672,上峰水泥,甘肃
600687,刚泰控股,甘肃
000981,银亿股份,甘肃
000791,甘肃电投,甘肃
000779,三毛派神,甘肃
600108,亚盛集团,甘肃
600192,长城电工,甘肃
300084,海默科技,甘肃
002219,恒康医疗,甘肃
002145,中核钛白,甘肃
000552,靖远煤电,甘肃
600738,兰州民百,甘肃
600311,荣华实业,甘肃
000995,*ST皇台,甘肃
600516,方大炭素,甘肃
002185,华天科技,甘肃
300021,大禹节水,甘肃
000929,兰州黄河,甘肃
601798,蓝科高新,甘肃
600720,祁连山,甘肃
002772,众兴菌业,甘肃
002644,佛慈制药,甘肃
600203,福日电子,福建
600660,福耀玻璃,福建
000993,闽东电力,福建
600711,盛屯矿业,福建
600033,福建高速,福建
603555,贵人鸟,福建
002335,科华恒盛,福建
000547,航天发展,福建
000997,新 大 陆,福建
600549,厦门钨业,福建
603686,龙马环卫,福建
300198,纳川股份,福建
000905,厦门港务,福建
002396,星网锐捷,福建
300341,麦迪电气,福建
601566,九牧王,福建
002729,好利来,福建
600493,凤竹纺织,福建
000753,漳州发展,福建
600734,实达集团,福建
600483,福能股份,福建
601377,兴业证券,福建
300051,三五互联,福建
600153,建发股份,福建
002417,*ST元达,福建
002174,游族网络,福建
002614,蒙发利,福建
002110,三钢闽光,福建
000536,华映科技,福建
002029,七 匹 狼,福建
300056,三维丝,福建
300299,富春通信,福建
002752,昇兴股份,福建
601166,兴业银行,福建
600755,厦门国贸,福建
002398,建研集团,福建
000732,泰禾集团,福建
000526,银润投资,福建
600103,青山纸业,福建
603636,南威软件,福建
600436,片仔癀,福建
600163,*ST南纸,福建
300062,中能电气,福建
600603,大洲兴业,福建
002674,兴业科技,福建
002229,鸿博股份,福建
002102,冠福股份,福建
002639,雪人股份,福建
300174,元力股份,福建
603678,火炬电子,福建
300132,青松股份,福建
000632,三木集团,福建
002593,日上集团,福建
600693,东百集团,福建
002578,闽发铝业,福建
300102,乾照光电,福建
002517,泰亚股份,福建
600057,象屿股份,福建
600067,冠城大通,福建
601933,永辉超市,福建
000592,平潭发展,福建
600870,*ST厦华,福建
600573,惠泉啤酒,福建
600802,福建水泥,福建
002070,众和股份,福建
002264,新 华 都,福建
603306,华懋科技,福建
600388,龙净环保,福建
600686,金龙汽车,福建
600592,龙溪股份,福建
002098,浔兴股份,福建
002235,安妮股份,福建
601899,紫金矿业,福建
002222,福晶科技,福建
300188,美亚柏科,福建
002529,海源机械,福建
002626,金达威,福建
600815,厦工股份,福建
300096,易联众,福建
002702,海欣食品,福建
002474,榕基软件,福建
300427,红相电力,福建
600897,厦门空港,福建
000671,阳 光 城,福建
000701,厦门信达,福建
002509,天广消防,福建
000797,中国武夷,福建
300436,广生堂,福建
000663,永安林业,福建
002300,太阳电缆,福建
002228,合兴包装,福建
002299,圣农发展,福建
600563,法拉电子,福建
002682,龙洲股份,福建
002093,国脉科技,福建
002679,福建金森,福建
600749,西藏旅游,西藏
000752,西藏发展,西藏
000762,西藏矿业,西藏
600338,西藏珠峰,西藏
600326,西藏天路,西藏
603669,灵康药业,西藏
002653,海思科,西藏
600773,西藏城投,西藏
002287,奇正藏药,西藏
600211,西藏药业,西藏
600873,梅花生物,西藏
600523,贵航股份,贵州
000920,南方汇通,贵州
002390,信邦制药,贵州
002025,航天电器,贵州
600395,盘江股份,贵州
600594,益佰制药,贵州
300288,朗玛信息,贵州
600519,贵州茅台,贵州
600112,天成控股,贵州
000589,黔轮胎Ａ,贵州
002039,黔源电力,贵州
600992,贵绳股份,贵州
600367,红星发展,贵州
000540,中天城投,贵州
002037,久联发展,贵州
000733,振华科技,贵州
000851,高鸿股份,贵州
002424,贵州百灵,贵州
600227,赤天化,贵州
600765,中航重机,贵州
002689,博林特,辽宁
603399,新华龙,辽宁
601999,出版传媒,辽宁
603609,禾丰牧业,辽宁
300097,智云股份,辽宁
300024,机器人,辽宁
002731,萃华珠宝,辽宁
300125,易世达,辽宁
300202,聚龙股份,辽宁
300082,奥克股份,辽宁
601880,大连港,辽宁
002667,鞍重股份,辽宁
000410,沈阳机床,辽宁
002621,三垒股份,辽宁
603315,福鞍股份,辽宁
603318,派思股份,辽宁
002447,壹桥海参,辽宁
002487,大金重工,辽宁
300210,森远股份,辽宁
000059,*ST华锦,辽宁
002606,大连电瓷,辽宁
000597,东北制药,辽宁
600747,大连控股,辽宁
000585,东北电气,辽宁
600233,大杨创世,辽宁
600231,凌钢股份,辽宁
600795,国电电力,辽宁
000818,方大化工,辽宁
300473,德尔股份,辽宁
000809,铁岭新城,辽宁
600190,锦州港,辽宁
600694,大商股份,辽宁
600715,*ST松辽,辽宁
000616,海航投资,辽宁
600167,联美控股,辽宁
600718,东软集团,辽宁
600719,大连热电,辽宁
000761,本钢板材,辽宁
000633,合金投资,辽宁
000638,万方发展,辽宁
002231,奥维通信,辽宁
000751,锌业股份,辽宁
600739,辽宁成大,辽宁
000679,大连友谊,辽宁
600125,铁龙物流,辽宁
600758,红阳能源,辽宁
002220,天宝股份,辽宁
000692,惠天热电,辽宁
000715,中兴商业,辽宁
000698,沈阳化工,辽宁
600241,时代万恒,辽宁
000881,大连国际,辽宁
000820,金城股份,辽宁
002204,大连重工,辽宁
002069,獐 子 岛,辽宁
000530,大冷股份,辽宁
600346,大橡塑,辽宁
600317,营口港,辽宁
600593,大连圣亚,辽宁
600306,商业城,辽宁
300290,荣科科技,辽宁
002354,天神娱乐,辽宁
600396,金山股份,辽宁
300372,欣泰电气,辽宁
600399,抚顺特钢,辽宁
000898,鞍钢股份,辽宁
002123,荣信股份,辽宁
000511,烯碳新材,辽宁
600303,曙光股份,辽宁
300405,科隆精化,辽宁
300293,蓝英装备,辽宁
600609,金杯汽车,辽宁
600297,广汇汽车,辽宁
002004,华邦颖泰,重庆
600129,太极集团,重庆
600452,涪陵电力,重庆
001696,宗申动力,重庆
603100,川仪股份,重庆
000736,中房地产,重庆
600132,重庆啤酒,重庆
600106,重庆路桥,重庆
600116,三峡水利,重庆
603601,再升科技,重庆
600369,西南证券,重庆
002558,世纪游轮,重庆
002742,三圣特材,重庆
000950,建峰化工,重庆
603766,隆鑫通用,重庆
000788,北大医药,重庆
300006,莱美药业,重庆
600666,奥瑞德,重庆
002765,蓝黛传动,重庆
600292,中电远达,重庆
000892,*ST星美,重庆
600565,迪马股份,重庆
600729,重庆百货,重庆
300275,梅安森,重庆
000591,桐 君 阁,重庆
000514,渝 开 发,重庆
601158,重庆水务,重庆
300363,博腾股份,重庆
601005,重庆钢铁,重庆
601777,力帆股份,重庆
300194,福安药业,重庆
000565,渝三峡Ａ,重庆
600917,重庆燃气,重庆
600877,中国嘉陵,重庆
601965,中国汽研,重庆
000625,长安汽车,重庆
600847,万里股份,重庆
000656,金科股份,重庆
000688,建新矿业,重庆
600279,重庆港九,重庆
